nodes, edges, tw_before, tw_after
26, 34, 3, 3
26, 34, 4, 4
26, 34, 4, 4
26, 34, 4, 4
26, 34, 4, 4
26, 34, 3, 3
26, 32, 4, 4
26, 32, 4, 4
26, 32, 3, 3
26, 33, 3, 3
26, 33, 4, 4
26, 33, 3, 3
26, 42, 5, 5
26, 42, 5, 5
26, 42, 5, 5
26, 44, 5, 5
26, 44, 5, 5
26, 44, 6, 6
26, 32, 3, 3
26, 32, 3, 3
26, 32, 3, 3
26, 35, 5, 4
26, 35, 3, 3
26, 35, 5, 5
26, 42, 5, 5
26, 42, 5, 4
26, 42, 4, 4
26, 45, 7, 7
26, 45, 6, 6
26, 45, 5, 5
